15.000	53.000	36.000	1000.000	23.000	50.000	22.882	357.483	511.384	633.770	62.172	64.614	55.517	40.165	17.676	59.856	24.149	0.000	20.219	9.552	78.597	0.000	0.000	0.000	0.000	0.000
15.000	53.000	37.000	1000.000	23.000	50.000	22.883	356.505	507.976	629.173	62.127	64.730	55.539	40.171	17.679	59.852	24.196	0.000	20.220	9.553	78.903	0.000	0.000	0.000	0.000	0.000
15.000	53.000	38.000	1000.000	23.000	50.000	22.886	355.280	504.564	624.520	62.108	64.632	55.577	40.169	17.675	59.860	24.204	0.000	20.100	9.555	78.955	0.000	0.000	0.000	0.000	0.000
15.000	53.000	39.000	1000.000	23.000	50.000	22.884	354.066	501.437	620.228	62.195	64.597	55.605	40.166	17.676	59.857	24.016	0.000	20.160	9.552	77.735	0.000	0.000	0.000	0.000	0.000
15.000	53.000	40.000	1000.000	23.000	50.000	22.886	353.135	498.324	615.995	62.199	64.615	55.516	40.167	17.711	59.888	24.045	0.000	20.280	9.551	77.921	0.000	0.000	0.000	0.000	0.000
15.000	53.000	41.000	1000.000	23.000	50.000	22.883	351.859	495.216	611.743	62.197	64.580	55.575	40.131	17.742	59.854	24.158	0.000	20.337	9.553	78.654	0.000	0.000	0.000	0.000	0.000
15.000	53.000	42.000	1000.000	23.000	50.000	22.884	351.031	492.525	610.065	62.186	64.643	55.668	40.165	17.769	59.853	24.277	0.000	20.219	9.493	79.431	0.000	0.000	0.000	0.000	0.000
15.000	53.000	43.000	1000.000	23.000	50.000	22.869	350.587	490.611	607.568	62.193	64.771	55.667	40.166	17.772	59.889	24.258	0.000	20.206	9.554	79.312	0.000	0.000	0.000	0.000	0.000
15.000	53.000	44.000	1000.000	23.000	50.000	22.870	349.711	488.913	603.793	62.038	64.712	55.607	40.168	17.773	59.859	24.189	0.000	20.140	9.489	78.861	0.000	0.000	0.000	0.000	0.000
15.000	53.000	45.000	1000.000	23.000	50.000	22.869	348.757	487.051	599.856	61.953	64.771	55.611	40.166	17.712	59.883	24.173	0.000	20.279	9.550	78.761	0.000	0.000	0.000	0.000	0.000
15.000	53.000	46.000	1000.000	23.000	50.000	22.871	347.845	484.564	596.169	61.949	64.804	55.550	40.169	17.732	59.830	24.287	0.000	20.219	9.551	79.504	0.000	0.000	0.000	0.000	0.000
15.000	53.000	47.000	1000.000	23.000	50.000	22.868	346.907	482.119	592.730	61.954	64.836	55.608	40.168	17.740	59.852	23.870	0.000	20.101	9.493	76.798	0.000	0.000	0.000	0.000	0.000
15.000	53.000	48.000	1000.000	23.000	50.000	22.821	346.020	479.574	589.291	61.941	64.890	55.637	40.168	17.744	59.859	24.199	0.000	20.158	9.553	78.941	0.000	0.000	0.000	0.000	0.000
15.000	53.000	49.000	1000.000	23.000	50.000	22.808	345.052	477.436	586.221	61.876	64.901	55.619	40.170	17.707	59.887	24.248	0.000	20.219	9.552	79.263	0.000	0.000	0.000	0.000	0.000
15.000	53.000	50.000	1000.000	23.000	50.000	22.761	344.116	474.897	583.162	61.869	64.902	55.609	40.167	17.678	59.893	24.290	0.000	20.340	9.550	79.557	0.000	0.000	0.000	0.000	0.000
15.000	53.000	51.000	1000.000	23.000	50.000	22.760	343.185	472.774	580.352	61.952	64.888	55.610	40.165	17.680	59.919	24.247	0.000	20.279	9.488	79.275	0.000	0.000	0.000	0.000	0.000
15.000	53.000	52.000	1000.000	23.000	50.000	22.745	342.620	470.552	577.320	61.865	64.741	55.549	40.170	17.681	59.915	24.072	0.000	20.173	9.489	78.140	0.000	0.000	0.000	0.000	0.000
15.000	53.000	53.000	1000.000	23.000	50.000	22.728	342.228	468.394	574.250	61.875	64.744	55.608	40.166	17.676	59.914	24.228	0.000	20.101	9.552	79.161	0.000	0.000	0.000	0.000	0.000
15.000	53.000	54.000	1000.000	23.000	50.000	22.712	341.329	466.597	571.777	61.873	64.646	55.671	40.195	17.710	59.889	23.943	0.000	20.221	9.492	77.309	0.000	0.000	0.000	0.000	0.000
15.000	53.000	55.000	1000.000	23.000	50.000	22.700	340.726	464.828	570.677	61.797	64.614	55.637	40.229	17.676	59.886	24.373	0.000	20.399	9.486	80.119	0.000	0.000	0.000	0.000	0.000
15.000	53.000	56.000	1000.000	23.000	50.000	22.696	339.766	463.377	568.623	61.951	64.742	55.605	40.197	17.675	59.947	24.145	0.000	20.572	9.489	78.629	0.000	0.000	0.000	0.000	0.000
15.000	53.000	57.000	1000.000	23.000	50.000	22.682	339.178	461.516	566.267	61.951	64.805	55.610	40.228	17.705	59.981	24.194	0.000	20.495	9.491	78.952	0.000	0.000	0.000	0.000	0.000
