15.000	20.000	58.000	1000.000	23.000	50.000	22.614	116.417	155.033	193.974	35.343	47.436	42.974	33.234	18.908	45.765	6.159	0.000	20.039	9.903	5.116	0.000	0.000	0.000	0.000	0.000
15.000	20.000	59.000	1000.000	23.000	50.000	22.604	116.093	154.452	193.336	35.333	47.437	43.002	33.207	18.909	45.765	6.167	0.000	12.957	9.904	5.130	0.000	0.000	0.000	0.000	0.000
15.000	21.000	0.000	1000.000	23.000	50.000	22.599	115.443	153.832	192.727	35.336	47.400	43.003	33.182	18.914	45.732	6.177	0.000	6.473	9.908	5.146	0.000	0.000	0.000	0.000	0.000
15.000	21.000	1.000	1000.000	23.000	50.000	22.598	115.178	153.195	192.362	35.335	47.343	42.968	33.130	18.912	45.760	6.156	0.000	6.474	9.903	5.110	0.000	0.000	0.000	0.000	0.000
15.000	21.000	2.000	1000.000	23.000	50.000	22.594	115.158	153.187	192.106	35.341	47.338	42.968	33.062	18.907	45.759	6.160	0.000	-0.018	9.911	5.118	0.000	0.000	0.000	0.000	0.000
15.000	21.000	3.000	1000.000	23.000	50.000	22.586	114.820	152.338	191.541	35.262	47.276	42.969	32.879	18.910	45.764	6.170	0.000	-0.018	9.971	5.135	0.000	0.000	0.000	0.000	0.000
15.000	21.000	4.000	1000.000	23.000	50.000	22.581	114.236	152.216	190.876	35.268	47.277	42.971	32.620	18.911	45.789	6.156	0.000	-0.017	10.030	5.111	0.000	0.000	0.000	0.000	0.000
15.000	21.000	5.000	1000.000	23.000	50.000	22.583	113.905	151.646	190.281	35.261	47.277	42.997	32.340	18.938	45.813	6.169	0.000	-0.018	9.966	5.132	0.000	0.000	0.000	0.000	0.000
15.000	21.000	6.000	1000.000	23.000	50.000	22.583	113.627	151.301	189.959	35.179	47.336	43.019	32.061	18.957	45.827	6.154	0.000	-0.017	9.971	5.108	0.000	0.000	0.000	0.000	0.000
15.000	21.000	7.000	1000.000	23.000	50.000	22.602	112.993	150.660	189.404	35.108	47.306	43.029	31.781	18.973	45.830	6.147	0.000	-0.017	9.938	5.096	0.000	0.000	0.000	0.000	0.000
15.000	21.000	8.000	1000.000	23.000	50.000	22.600	112.667	150.111	188.691	35.101	47.310	43.033	31.496	18.979	45.765	6.147	0.000	-0.018	9.969	5.095	0.000	0.000	0.000	0.000	0.000
15.000	21.000	9.000	1000.000	23.000	50.000	22.597	112.045	149.414	188.089	35.023	47.306	42.998	31.281	18.939	45.700	6.145	0.000	-0.017	9.910	5.093	0.000	0.000	0.000	0.000	0.000
15.000	21.000	10.000	1000.000	23.000	50.000	22.629	111.800	149.134	187.498	35.025	47.309	43.000	31.092	18.942	45.698	6.172	0.000	-0.017	9.905	5.136	0.000	0.000	0.000	0.000	0.000
15.000	21.000	11.000	1000.000	23.000	50.000	22.630	111.726	149.113	187.498	35.018	47.312	42.974	31.089	18.942	45.647	6.152	0.000	-0.016	9.932	5.104	0.000	0.000	0.000	0.000	0.000
15.000	21.000	12.000	1000.000	23.000	50.000	22.660	110.945	147.911	186.866	34.946	47.309	43.002	30.747	18.946	45.580	6.154	0.000	-0.018	9.970	5.106	0.000	0.000	0.000	0.000	0.000
15.000	21.000	13.000	1000.000	23.000	50.000	22.660	110.804	147.894	186.240	34.941	47.312	43.003	30.743	18.942	45.581	6.138	0.000	-0.018	9.965	5.080	0.000	0.000	0.000	0.000	0.000
15.000	21.000	14.000	1000.000	23.000	50.000	22.645	110.502	147.543	185.971	34.937	47.334	43.000	30.460	18.909	45.484	6.164	0.000	-0.017	9.970	5.124	0.000	0.000	0.000	0.000	0.000
15.000	21.000	15.000	1000.000	23.000	50.000	22.661	110.235	146.941	185.313	34.951	47.340	42.967	30.348	18.909	45.427	6.153	0.000	-0.017	9.971	5.105	0.000	0.000	0.000	0.000	0.000
15.000	21.000	16.000	1000.000	23.000	50.000	22.647	109.912	146.295	184.774	34.866	47.339	42.965	30.302	18.906	45.427	6.144	0.000	-0.016	9.906	5.090	0.000	0.000	0.000	0.000	0.000
15.000	21.000	17.000	1000.000	23.000	50.000	22.647	109.297	146.003	184.424	34.864	47.309	43.790	30.175	18.910	45.393	6.146	0.000	-0.017	9.893	5.093	0.000	0.000	0.000	0.000	0.000
15.000	21.000	18.000	1000.000	23.000	50.000	22.646	109.027	145.530	184.050	34.793	47.278	44.072	30.083	18.911	45.361	6.159	0.000	-0.017	9.857	5.115	0.000	0.000	0.000	0.000	0.000
15.000	21.000	19.000	1000.000	23.000	50.000	22.632	108.987	145.376	183.506	34.776	47.244	43.790	29.956	18.939	45.400	6.152	0.000	-0.016	9.901	5.103	0.000	0.000	0.000	0.000	0.000
15.000	21.000	20.000	1000.000	23.000	50.000	22.630	108.658	145.078	183.126	34.796	47.272	45.141	29.803	18.944	45.393	6.123	0.000	-0.018	9.969	5.056	0.000	0.000	0.000	0.000	0.000
15.000	21.000	21.000	1000.000	23.000	50.000	22.626	108.021	144.422	182.542	34.777	47.278	47.102	29.680	18.938	45.370	6.170	0.000	-0.017	9.966	5.134	0.000	0.000	0.000	0.000	0.000
15.000	21.000	22.000	1000.000	23.000	50.000	22.615	107.762	144.101	181.925	34.795	47.277	48.078	29.554	18.939	45.398	6.161	0.000	-0.017	9.967	5.120	0.000	0.000	0.000	0.000	0.000
15.000	21.000	23.000	1000.000	23.000	50.000	22.584	107.456	143.489	181.289	34.791	47.273	49.177	29.439	18.920	45.394	6.157	0.000	-0.016	10.033	5.112	0.000	0.000	0.000	0.000	0.000
15.000	21.000	24.000	1000.000	23.000	50.000	22.585	107.118	142.879	181.039	34.778	47.280	50.832	29.344	18.916	45.383	6.171	0.000	-0.017	9.967	5.136	0.000	0.000	0.000	0.000	0.000
15.000	21.000	25.000	1000.000	23.000	50.000	22.553	106.490	142.602	180.331	34.788	47.278	51.557	29.263	18.945	45.373	6.153	0.000	-0.018	9.905	5.106	0.000	0.000	0.000	0.000	0.000
15.000	21.000	26.000	1000.000	23.000	50.000	22.551	106.163	141.960	179.893	34.791	47.280	51.879	29.169	18.943	45.358	6.140	0.000	-0.018	9.906	5.085	0.000	0.000	0.000	0.000	0.000
15.000	21.000	27.000	1000.000	23.000	50.000	22.552	105.839	141.657	179.555	34.792	47.280	51.273	29.012	18.943	45.399	6.158	0.000	-0.017	9.904	5.114	0.000	0.000	0.000	0.000	0.000
15.000	21.000	28.000	1000.000	23.000	50.000	22.551	105.703	141.515	179.414	34.783	47.308	51.890	28.947	18.943	45.429	6.145	0.000	-0.017	9.906	5.093	0.000	0.000	0.000	0.000	0.000
15.000	21.000	29.000	1000.000	23.000	50.000	22.538	105.550	141.024	178.852	34.784	47.310	53.236	28.889	18.943	45.458	6.137	0.000	-0.016	9.906	5.080	0.000	0.000	0.000	0.000	0.000
15.000	21.000	30.000	1000.000	23.000	50.000	22.534	105.290	140.684	178.192	34.782	47.334	55.254	28.826	18.941	45.367	6.142	0.000	-0.017	9.966	5.089	0.000	0.000	0.000	0.000	0.000
15.000	21.000	31.000	1000.000	23.000	50.000	22.538	104.957	140.045	177.576	34.762	47.367	55.535	28.703	18.938	45.343	6.158	0.000	-0.017	9.902	5.115	0.000	0.000	0.000	0.000	0.000
15.000	21.000	32.000	1000.000	23.000	50.000	22.537	104.628	139.760	177.319	34.703	47.372	55.572	28.634	18.944	45.328	6.183	0.000	-0.017	9.864	5.157	0.000	0.000	0.000	0.000	0.000
15.000	21.000	33.000	1000.000	23.000	50.000	22.519	103.998	139.137	176.643	34.785	47.371	56.700	28.548	18.940	45.360	6.155	0.000	-0.017	9.864	5.111	0.000	0.000	0.000	0.000	0.000
15.000	21.000	34.000	1000.000	23.000	50.000	22.522	103.691	138.774	176.397	34.785	47.307	57.962	28.416	18.941	45.367	6.199	0.000	-0.016	9.972	5.184	0.000	0.000	0.000	0.000	0.000
15.000	21.000	35.000	1000.000	23.000	50.000	22.535	103.389	138.505	175.774	34.789	47.305	55.482	28.327	18.939	45.364	6.215	0.000	-0.018	9.966	5.211	0.000	0.000	0.000	0.000	0.000
