15,10,14,1000,23,0,19.964,385.51,656.69,723.18,60.021,51.433,42.628,22.961,15.607,46.758,27.968,2.219,20.689,29.77,107.05,87,7.72,16,7.33,0
15,10,15,1000,23,0,19.963,385.83,656.69,723.23,59.95,51.468,42.537,22.949,15.64,46.787,27.845,2.226,20.514,29.83,106.12,87,7.72,16,7.33,0
15,10,16,1000,23,0,19.964,385.85,656.68,723.25,59.948,51.516,42.623,22.949,15.605,46.825,27.93,2.226,20.629,29.829,106.76,87,7.72,16,7.33,0
15,10,17,1000,23,0,19.965,385.87,656.7,723.19,60.018,51.55,42.654,22.952,15.606,46.889,27.804,2.226,20.75,29.893,105.8,87,7.72,16,7.33,0
15,10,18,1000,23,0,19.996,385.83,656.72,723.23,60.078,51.677,42.704,22.98,15.608,46.878,27.881,2.226,20.81,29.891,106.38,87,7.72,16,7.33,0
15,10,19,1000,23,0,19.996,385.83,656.75,722.89,60.096,51.676,42.726,22.979,15.548,46.888,27.938,2.226,20.689,29.794,106.81,87,7.72,16,7.33,0
15,10,20,1000,23,0,19.995,385.84,656.71,722.89,60.021,51.673,42.718,22.982,15.543,46.945,27.702,2.226,20.81,30,105.02,87,7.72,16,7.33,0
15,10,21,1000,23,0,19.996,385.82,656.73,722.86,60.017,51.548,42.595,22.983,15.543,46.924,27.853,2.226,20.69,30.076,106.17,87,7.72,16,7.33,0
15,10,22,1000,23,0,19.996,385.86,656.72,722.89,60.111,51.548,42.658,22.979,15.589,46.905,27.76,2.226,20.766,29.955,105.45,87,7.72,16,7.33,0
15,10,23,1000,23,0,19.996,385.83,656.75,722.94,60.101,51.456,42.628,22.95,15.592,46.882,27.694,2.226,20.887,29.894,104.95,87,7.72,16,7.33,0
15,10,24,1000,23,0,19.996,385.84,656.73,722.96,60.181,51.512,42.567,22.947,15.575,46.913,27.682,2.226,20.631,29.771,104.86,87,7.72,16,7.33,0
15,10,25,1000,23,0,20.026,385.83,656.41,722.96,60.19,51.541,42.563,22.98,15.545,46.914,27.713,2.226,20.632,29.669,105.09,87,7.72,16,7.33,0
15,10,26,1000,23,0,20.01,385.72,656.69,722.65,60.184,51.558,42.565,22.983,15.542,46.978,27.805,2.226,20.691,29.666,105.79,87,7.72,16,7.33,0
15,10,27,1000,23,0,19.994,385.54,656.73,722.6,60.184,51.609,42.69,22.957,15.543,47.005,27.874,2.226,20.631,29.731,106.33,87,7.72,16,7.33,0
15,10,28,1000,23,0,19.995,385.54,656.72,722.57,60.186,51.514,42.603,22.968,15.543,47.013,27.856,2.226,20.75,29.831,106.19,87,7.72,16,7.33,0
15,10,29,1000,23,0,19.995,385.53,656.71,722.59,60.178,51.574,42.537,22.985,15.573,47.069,27.849,2.226,20.751,30.019,106.13,87,7.72,16,7.33,0
15,10,30,1000,23,0,19.978,385.54,656.79,722.59,60.178,51.547,42.605,22.986,15.633,47.038,27.808,2.226,20.597,29.957,105.83,87,7.72,16,7.33,0
15,10,31,1000,23,0,19.979,385.56,657.02,722.88,60.179,51.641,42.652,23.011,15.638,47.071,27.684,2.226,20.748,29.893,104.88,87,7.72,16,7.33,0
15,10,32,1000,23,0,19.995,385.52,657.01,722.9,60.187,51.768,42.691,23.011,15.639,47.013,27.864,2.226,20.75,29.834,106.25,87,7.72,16,7.33,0
15,10,33,1000,23,0,19.99,385.55,657.07,722.94,60.185,51.734,42.692,23.013,15.636,46.991,27.719,2.234,20.809,29.771,105.15,87,7.72,16,7.33,0
15,10,34,1000,23,0,19.978,385.52,657.05,722.95,60.195,51.678,42.6,23.013,15.655,46.976,27.625,2.234,20.75,29.527,104.43,87,7.72,16,7.33,0
15,10,35,1000,23,0,19.994,385.52,657,722.88,60.175,51.73,42.625,23.011,15.669,46.822,27.789,2.234,20.81,29.366,105.67,87,7.72,16,7.33,0
15,10,36,1000,23,0,19.981,385.53,657.02,722.63,60.184,51.757,42.664,23.013,15.635,46.785,27.766,2.234,20.748,29.486,105.5,87,7.72,16,7.33,0
15,10,37,1000,23,0,19.979,385.5,657.34,722.58,60.183,51.765,42.694,23.014,15.641,46.79,27.785,2.234,20.832,29.608,105.65,87,7.72,16,7.33,0
15,10,38,1000,23,0,19.978,385.49,657.35,722.58,60.259,51.708,42.689,23.01,15.639,46.884,27.818,2.234,20.855,29.485,105.9,87,7.72,16,7.33,0
15,10,39,1000,23,0,19.979,385.55,657.05,722.59,60.259,51.8,42.658,22.979,15.605,46.852,27.883,2.234,20.691,29.546,106.4,87,7.72,16,7.33,0
15,10,40,1000,23,0,19.98,385.53,657.04,722.62,60.324,51.709,42.689,23.01,15.608,46.857,27.922,2.234,20.571,29.669,106.7,87,7.72,16,7.33,0
15,10,41,1000,23,0,19.994,385.53,657.03,722.58,60.343,51.582,42.694,23.043,15.576,46.879,27.695,2.234,20.396,29.73,104.96,87,7.72,16,7.33,0
15,10,42,1000,23,0,19.998,385.56,657.05,722.54,60.344,51.578,42.713,23.044,15.575,46.887,27.579,2.234,20.454,29.704,104.08,87,7.72,16,7.33,0
15,10,43,1000,23,0,19.994,385.56,657.02,722.58,60.351,51.547,42.712,23.044,15.601,46.889,27.886,2.234,20.63,29.605,106.42,87,7.72,16,7.33,0
15,10,44,1000,23,0,20.012,385.53,656.99,722.6,60.426,51.671,42.693,23.046,15.606,46.833,27.916,2.234,20.748,29.83,106.63,87,7.72,16,7.33,0
15,10,45,1000,23,0,20.011,385.55,657.04,722.6,60.5,51.741,42.729,23.08,15.638,46.889,27.816,2.234,20.571,29.893,105.88,87,7.72,16,7.33,0
15,10,46,1000,23,0,20.011,385.52,657.04,722.54,60.419,51.643,42.723,23.08,15.577,46.921,27.973,2.234,20.63,29.876,107.08,87,7.72,16,7.33,0
15,10,47,1000,23,0,20.008,385.53,657.04,722.59,60.417,51.634,42.722,23.076,15.574,46.914,27.843,2.234,20.629,29.895,106.08,87,7.72,16,7.33,0
15,10,48,1000,23,0,19.996,385.52,657.06,722.64,60.493,51.521,42.762,23.013,15.599,46.948,27.789,2.234,20.647,29.956,105.67,87,7.72,16,7.33,0
15,10,49,1000,23,0,19.997,385.52,657.01,722.58,60.415,51.635,42.725,23.039,15.598,46.948,28.038,2.234,20.789,30.018,107.58,87,7.72,16,7.33,0
15,10,50,1000,23,0,20.011,385.54,657.04,722.59,60.487,51.642,42.783,23.042,15.573,46.943,27.636,2.234,20.751,29.956,104.51,87,7.72,16,7.33,0
15,10,51,1000,23,0,20.026,385.53,657.03,722.56,60.576,51.61,42.753,23.002,15.578,46.984,27.814,2.241,20.749,29.671,105.85,87,7.72,16,7.33,0
15,10,52,1000,23,0,20.026,385.54,657.01,722.57,60.568,51.621,42.816,22.983,15.637,47.015,27.874,2.241,20.69,29.732,106.31,87,7.72,16,7.33,0
15,10,53,1000,23,0,19.982,385.52,657.07,722.62,60.575,51.651,42.753,22.974,15.608,46.942,27.834,2.241,20.631,29.73,106.02,87,7.72,16,7.33,0
15,10,54,1000,23,0,19.978,385.51,657,722.87,60.659,51.733,42.753,22.979,15.639,47.013,27.69,2.241,20.572,29.83,104.93,87,7.72,16,7.33,0
15,10,55,1000,23,0,19.996,385.55,657.03,722.94,60.737,51.802,42.782,22.98,15.634,47.073,27.766,2.241,20.631,29.732,105.5,87,7.72,16,7.33,0
15,10,56,1000,23,0,19.98,385.54,657.04,722.96,60.814,51.8,42.753,22.982,15.638,47.011,27.827,2.241,20.656,29.669,105.97,87,7.72,16,7.33,0
15,10,57,1000,23,0,19.98,385.5,657.05,722.89,60.81,51.643,42.694,22.951,15.637,47.013,27.966,2.241,20.749,29.831,107.03,87,7.72,16,7.33,0
15,10,58,1000,23,0,19.972,385.51,657.08,722.87,60.802,51.735,42.819,23.072,15.638,47.069,28.023,2.241,20.751,29.833,107.47,87,7.72,16,7.33,0
15,10,59,1000,23,0,19.963,385.54,657.01,723.2,60.818,51.892,42.866,23.109,15.637,47.04,27.663,2.241,20.751,29.671,104.73,87,7.72,16,7.33,0
15,11,0,1000,23,0,19.963,385.51,656.85,723.22,60.814,52.007,42.899,23.105,15.639,47.067,27.669,2.241,20.811,29.671,104.78,87,7.72,16,7.33,0
15,11,1,1000,23,0,19.979,385.52,656.7,723.24,60.805,52.023,42.906,23.105,15.637,47.044,27.609,2.241,20.75,29.67,104.31,87,7.72,16,7.33,0
15,11,2,1000,23,0,19.98,385.53,656.72,723.23,60.732,51.975,42.878,23.105,15.637,47.025,27.729,2.241,20.749,29.722,105.22,87,7.72,16,7.33,0
15,11,3,1000,23,0,19.981,385.56,656.73,723.25,60.818,51.894,42.91,23.105,15.573,47.007,27.648,2.241,20.689,29.771,104.61,87,7.72,16,7.33,0
15,11,4,1000,23,0,19.946,385.53,656.71,723.22,60.813,51.834,42.847,23.103,15.572,47.011,27.771,2.241,20.686,29.773,105.56,87,7.72,16,7.33,0
15,11,5,1000,23,0,19.963,385.5,656.69,723.25,60.888,51.705,42.88,23.105,15.606,47.071,27.942,2.241,20.517,29.67,106.85,87,7.72,16,7.33,0
15,11,6,1000,23,0,19.948,385.54,656.72,723.2,60.817,51.739,42.912,23.106,15.608,47.133,27.743,2.241,20.456,29.731,105.34,87,7.72,16,7.33,0
15,11,7,1000,23,0,19.948,385.54,656.71,723.24,60.888,51.923,42.913,23.108,15.608,47.133,27.806,2.241,20.398,29.769,105.82,87,7.72,16,7.33,0
15,11,8,1000,23,0,19.95,385.5,656.7,723.23,60.888,51.737,42.848,23.108,15.606,47.07,27.92,2.241,20.571,29.731,106.69,87,7.72,16,7.33,0
15,11,9,1000,23,0,19.949,385.54,656.74,723.22,60.892,51.738,42.76,23.108,15.606,47.046,27.861,2.27,20.69,29.756,106.24,87,7.72,16,7.33,0
15,11,10,1000,23,0,19.947,385.52,656.71,723.26,60.89,51.766,42.781,23.112,15.594,47.075,27.833,2.27,20.932,29.741,106.02,87,7.72,16,7.33,0
15,11,11,1000,23,0,19.964,385.52,656.69,723.26,60.893,51.77,42.783,23.108,15.571,46.986,27.576,2.27,20.915,29.548,104.07,87,7.72,16,7.33,0
15,11,12,1000,23,0,19.964,385.54,656.75,723.22,60.894,51.771,42.819,23.11,15.576,47.04,27.661,2.27,20.931,29.545,104.71,87,7.72,16,7.33,0
15,11,13,1000,23,0,19.965,385.51,656.69,723.22,60.887,51.769,42.841,23.109,15.575,47.04,27.56,2.27,20.992,29.488,103.95,87,7.72,16,7.33,0
15,11,14,1000,23,0,19.98,385.52,656.73,723.25,60.968,51.705,42.816,23.106,15.606,47.037,27.9,2.27,20.93,29.304,106.53,87,7.72,16,7.33,0
15,11,15,1000,23,0,19.961,385.53,656.69,723.25,60.977,51.801,42.851,23.107,15.571,47.07,27.839,2.27,20.991,29.363,106.07,87,7.72,16,7.33,0
15,11,16,1000,23,0,19.978,385.52,656.72,723.23,60.964,51.954,42.815,23.109,15.574,47.102,27.881,2.27,20.811,29.487,106.39,87,7.72,16,7.33,0
15,11,17,1000,23,0,19.979,385.57,656.75,723.26,60.965,52.054,42.88,23.109,15.574,47.042,27.877,2.27,20.749,29.583,106.35,87,7.72,16,7.33,0
15,11,18,1000,23,0,19.997,385.52,656.75,723.22,61.047,51.961,42.784,23.11,15.575,47.108,27.663,2.27,20.809,29.604,104.72,87,7.72,16,7.33,0
15,11,19,1000,23,0,20.011,385.51,656.77,723.24,61.118,52.052,42.815,23.108,15.575,47.098,27.722,2.27,20.748,29.605,105.16,87,7.72,16,7.33,0
15,11,20,1000,23,0,20.01,385.56,656.73,723.25,61.138,52.024,42.815,23.104,15.575,47.1,27.717,2.27,20.735,29.606,105.12,87,7.72,16,7.33,0
15,11,21,1000,23,0,19.999,385.52,656.75,723.18,61.129,51.991,42.907,23.155,15.577,47.162,27.798,2.27,20.81,29.547,105.74,87,7.72,16,7.33,0
15,11,22,1000,23,0,19.996,385.49,657.05,723.22,61.131,51.989,42.914,23.169,15.577,47.287,27.752,2.27,20.81,29.54,105.39,87,7.72,16,7.33,0
15,11,23,1000,23,0,20.024,385.51,657.05,723.51,61.132,51.984,42.912,23.171,15.607,47.251,27.734,2.27,20.75,29.729,105.25,87,7.72,16,7.33,0
15,11,24,1000,23,0,20.028,385.52,657.03,723.5,61.127,51.801,42.963,23.162,15.578,47.228,27.778,2.27,20.75,29.73,105.58,87,7.72,16,7.33,0
15,11,25,1000,23,0,20.042,385.52,657.06,723.52,61.202,51.644,43.001,23.14,15.577,47.239,27.777,2.27,20.812,29.757,105.57,87,7.72,16,7.33,0
15,11,26,1000,23,0,20.042,385.56,657,723.47,61.194,51.644,42.911,23.108,15.575,47.283,27.902,2.27,20.631,29.668,106.52,87,7.72,16,7.33,0
15,11,27,1000,23,0,20.091,385.55,657.07,723.84,61.204,51.738,43.004,23.109,15.573,47.317,27.775,2.283,20.63,29.608,105.53,87,7.72,16,7.33,0
15,11,28,1000,23,0,20.149,385.85,657.03,723.86,61.207,51.803,42.944,23.108,15.579,47.287,27.739,2.283,20.751,29.544,105.24,87,7.72,16,7.33,0
